Year,State,Subcategory,Sales,Quantity,Discount,Profit,Profit_Margin
2014,New York,Art,66.03,3,0,17.1678,0.26
2015,California,Paper,10.86,2,0,5.3214,0.49
2014,California,Art,3.36,2,0,0.84,0.25
2014,California,Binders,27.936,4,0.2,9.4284,0.3375
2014,California,Phones,28.784,2,0.2,2.8784,0.1
2017,California,Supplies,21.96,2,0,6.1488,0.27999999999999997
2015,Washington,Accessories,21.98,2,0,8.5722,0.39
2015,New York,Chairs,2621.322,11,0.1,553.3902,0.2111111111111111
2015,California,Furnishings,74.76,7,0,23.9232,0.32
2015,California,Tables,364.776,3,0.2,27.3582,0.075
2016,Washington,Tables,1115.17,7,0,334.551,0.3
2015,California,Binders,89.696,4,0.2,33.636,0.37500000000000006
2015,California,Labels,50.12,4,0,23.5564,0.47000000000000003
2016,New York,Fasteners,36.48,6,0,18.24,0.5
2014,Illinois,Paper,322.192,13,0.2,100.685,0.3125
2014,Illinois,Binders,2.946,3,0.8,-4.8609,-1.65
2014,Illinois,Paper,19.136,4,0.2,6.9368,0.3625
2017,Virginia,Accessories,23.08,2,0,6.924,0.30000000000000004
2016,Maryland,Phones,90.48,2,0,23.5248,0.25999999999999995
2016,Washington,Chairs,215.976,3,0.2,-2.6997,-0.0125
2016,Washington,Envelopes,65.94,3,0,30.9918,0.47000000000000003
2017,Pennsylvania,Furnishings,11.352,3,0.2,2.6961,0.2375
2015,Indiana,Storage,24.56,2,0,6.8768,0.28
2016,Missouri,Envelopes,16.56,2,0,7.7832,0.47000000000000003
2016,Missouri,Accessories,279.95,5,0,67.188,0.24000000000000002
2014,Kentucky,Storage,828.84,6,0,0,0
2015,Ohio,Binders,7.218,3,0.7,-5.5338,-0.7666666666666667
2015,Ohio,Supplies,27.2,4,0.2,2.04,0.075
2014,Nebraska,Accessories,89.97,3,0,18.8937,0.21
2016,Kentucky,Furnishings,318.08,4,0,34.9888,0.11
2016,Kentucky,Binders,5.8,1,0,2.61,0.45
2017,California,Phones,143.952,6,0.2,17.994,0.125
2017,California,Paper,19.44,3,0,9.3312,0.48000000000000004
2017,Virginia,Art,5.56,2,0,1.4456,0.26
2015,Virginia,Storage,146.73,3,0,2.9346,0.02
2015,Virginia,Paper,29.9,5,0,13.455,0.45
2016,California,Binders,276.784,2,0.2,89.9548,0.325
2016,Texas,Appliances,93.032,2,0.8,-251.1864,-2.7
2016,Texas,Chairs,454.965,5,0.3,-136.4895,-0.3
2015,North Carolina,Phones,246.168,3,0.2,21.5397,0.0875
2016,Ohio,Storage,295.4,5,0.2,-62.7725,-0.21250000000000002
2017,Kentucky,Storage,348.56,8,0,104.568,0.3
2015,Ohio,Paper,15.552,3,0.2,5.4432,0.35000000000000003
2015,Ohio,Bookcases,482.94,6,0.5,-376.6932,-0.78
2015,Michigan,Phones,299.98,2,0,83.9944,0.27999999999999997
2015,Michigan,Binders,403.68,6,0,181.656,0.45
2015,Michigan,Phones,41.9,2,0,11.732,0.27999999999999997
2015,Michigan,Labels,28.91,7,0,13.2986,0.46
2014,Indiana,Paper,32.4,5,0,15.552,0.48
2017,Texas,Phones,369.544,7,0.2,27.7158,0.07500000000000001
2017,Texas,Paper,10.368,2,0.2,3.7584,0.3625
2017,Texas,Accessories,791.88,3,0.2,128.6805,0.1625
2015,Texas,Art,23.64,3,0.2,5.319,0.225
2015,Texas,Storage,84.784,2,0.2,-16.9568,-0.2
2015,Texas,Furnishings,64.96,5,0.6,-84.448,-1.3
2015,Texas,Binders,32.06,10,0.8,-51.296,-1.5999999999999999
2015,Texas,Storage,177.648,2,0.2,-28.8678,-0.1625
2015,Texas,Machines,287.91,3,0.4,33.5895,0.11666666666666665
2015,Texas,Supplies,22.368,2,0.2,1.6776,0.075
2015,Texas,Paper,32.368,7,0.2,11.7334,0.3625
2015,Texas,Accessories,207.984,2,0.2,36.3972,0.175
2014,Virginia,Envelopes,36.4,5,0,17.472,0.48000000000000004
2014,Virginia,Accessories,22.96,2,0,4.3624,0.19
2014,Virginia,Storage,315.2,4,0,6.304,0.02
2014,Virginia,Binders,15.18,3,0,7.1346,0.47
2016,California,Phones,623.96,5,0.2,38.9975,0.0625
2017,Pennsylvania,Phones,429.6,2,0.4,-93.08,-0.21666666666666665
2017,Pennsylvania,Furnishings,31.968,2,0.2,6.3936,0.2
2017,Pennsylvania,Chairs,887.271,3,0.3,-63.3765,-0.07142857142857144
2017,Pennsylvania,Paper,21.696,4,0.2,7.0512,0.32499999999999996
2016,California,Labels,22.05,7,0,10.584,0.48
2016,California,Paper,99.9,5,0,46.953,0.47000000000000003
2017,California,Appliances,90.86,7,0,26.3494,0.29
2017,California,Paper,7.78,1,0,3.501,0.44999999999999996
2016,Pennsylvania,Binders,78.759,9,0.7,-57.7566,-0.7333333333333333
2016,Texas,Furnishings,9.552,3,0.6,-3.8208,-0.4
2016,Texas,Furnishings,5.344,4,0.6,-2.1376,-0.39999999999999997
2015,New Mexico,Art,8.28,2,0,3.4776,0.42
2017,Texas,Storage,50.136,3,0.2,-11.2806,-0.22499999999999998
2017,Oregon,Binders,88.074,7,0.7,-58.716,-0.6666666666666667
2016,Ohio,Bookcases,301.47,3,0.5,-241.176,-0.7999999999999999
2016,Ohio,Art,18.656,2,0.2,1.6324,0.08750000000000001
2017,Maryland,Furnishings,27.46,2,0,9.8856,0.36
2017,Maryland,Appliances,125.13,3,0,36.2877,0.29000000000000004
2015,California,Phones,555.96,5,0.2,41.697,0.075
2016,North Carolina,Storage,129.552,3,0.2,-22.6716,-0.17500000000000002
2016,North Carolina,Storage,51.984,1,0.2,-5.1984,-0.1
2016,North Carolina,Paper,10.272,3,0.2,3.4668,0.3375
2014,Florida,Binders,18.336,2,0.7,-12.224,-0.6666666666666667
2014,Florida,Phones,180.96,5,0.2,13.572,0.075
2014,Illinois,Accessories,475.944,7,0.2,95.1888,0.19999999999999998
2017,California,Accessories,159.98,2,0,47.994,0.30000000000000004
2016,New York,Phones,43.6,4,0,12.208,0.27999999999999997
2017,Nevada,Binders,8.288,2,0.2,3.0044,0.3625
2017,Nevada,Phones,1123.128,9,0.2,70.1955,0.0625
2017,Nevada,Appliances,64.9,5,0,18.821,0.29
2015,Illinois,Binders,2.808,3,0.8,-4.4928,-1.6
2016,Vermont,Accessories,99.98,2,0,42.9914,0.43
2016,Vermont,Art,8.04,6,0,2.7336,0.34
2016,Vermont,Storage,1564.29,13,0,406.7154,0.26
2014,Michigan,Binders,138.56,4,0,66.5088,0.4799999999999999
2014,Michigan,Appliances,65.52,5,0.1,12.376,0.18888888888888888
2015,Arizona,Art,14.576,2,0.2,2.3686,0.16249999999999998
2015,Arizona,Accessories,23.2,2,0.2,1.45,0.0625
2015,Arizona,Art,16.464,7,0.2,1.8522,0.11250000000000002
2016,Pennsylvania,Furnishings,19.312,2,0.2,3.1382,0.16249999999999998
2014,Nevada,Paper,40.08,6,0,19.2384,0.48
2014,Maine,Appliances,101.96,2,0,27.5292,0.27
2014,Maine,Paper,259.74,13,0,124.6752,0.48
2014,Maine,Accessories,255.42,9,0,104.7222,0.41000000000000003
2016,Tennessee,Binders,4.338,3,0.7,-3.0366,-0.7
2016,Tennessee,Binders,11.88,5,0.7,-7.92,-0.6666666666666666
2016,Wisconsin,Bookcases,405.86,7,0,32.4688,0.08
2016,Wisconsin,Chairs,680.01,3,0,176.8026,0.26
2015,Illinois,Accessories,2.376,3,0.2,0.7425,0.31250000000000006
2015,Illinois,Appliances,143.128,2,0.8,-393.602,-2.75
2016,California,Machines,4476.8,4,0.2,503.64,0.11249999999999999
2016,California,Paper,104.85,1,0,50.328,0.48000000000000004
2016,California,Appliances,241.44,3,0,72.432,0.3
2016,Mississippi,Paper,319.76,14,0,147.0896,0.45999999999999996
2016,Mississippi,Paper,45.68,2,0,21.0128,0.45999999999999996
2016,California,Furnishings,31.96,2,0,1.598,0.05
2016,California,Paper,47.9,1,0,22.992,0.48000000000000004
2016,California,Storage,1112.94,3,0,222.588,0.19999999999999998
2016,California,Envelopes,22.92,3,0,11.2308,0.49
2017,Washington,Phones,71.976,3,0.2,8.997,0.125
2017,Washington,Paper,19.44,3,0,9.3312,0.48000000000000004
2016,Tennessee,Binders,31.086,3,0.7,-20.724,-0.6666666666666667
2016,New York,Phones,13.98,2,0,3.9144,0.27999999999999997
2016,New York,Art,23.65,1,0,6.149,0.26
2017,California,Phones,707.88,3,0.2,44.2425,0.0625
2017,California,Binders,11.952,3,0.2,4.1832,0.35000000000000003
2017,California,Binders,31.128,3,0.2,11.673,0.375
2017,California,Accessories,55.76,4,0,7.8064,0.14
2017,California,Paper,24.56,2,0,11.5432,0.47000000000000003
2017,California,Furnishings,51.75,1,0,15.525,0.3
2017,California,Chairs,207.184,1,0.2,25.898,0.125
2017,California,Appliances,1473.1,5,0,412.468,0.28
2015,Pennsylvania,Supplies,3.488,2,0.2,-0.6976,-0.2
2015,Pennsylvania,Accessories,21.728,4,0.2,3.8024,0.175
2015,Pennsylvania,Storage,663.072,6,0.2,-165.768,-0.25
2015,Pennsylvania,Binders,99.588,2,0.7,-82.99,-0.8333333333333334
2015,Pennsylvania,Paper,49.568,2,0.2,15.49,0.3125
2015,Texas,Binders,29.372,7,0.8,-46.9952,-1.5999999999999999
2015,Texas,Phones,344.704,2,0.2,38.7792,0.1125
2014,Arizona,Supplies,47.992,7,0.2,3.5994,0.07500000000000001
2014,Arizona,Accessories,102.24,4,0.2,-16.614,-0.1625
2014,California,Paper,39.96,2,0,19.1808,0.48000000000000004
2014,California,Phones,1432,5,0.2,125.3,0.0875
2014,California,Supplies,41.04,6,0,11.0808,0.27
2014,California,Chairs,256.784,1,0.2,32.098,0.125
2016,New Jersey,Bookcases,120.98,1,0,12.098,0.1
2016,New Jersey,Binders,315.98,1,0,148.5106,0.47000000000000003
2016,New York,Binders,28.752,3,0.2,10.0632,0.35000000000000003
2016,New York,Art,114.95,5,0,32.186,0.27999999999999997
2016,California,Art,23.04,8,0,6.912,0.3
2016,Connecticut,Art,15.48,3,0,4.4892,0.29000000000000004
2016,Connecticut,Paper,51.84,8,0,24.8832,0.4799999999999999
2017,Illinois,Accessories,39.816,3,0.2,7.4655,0.18749999999999997
2017,Washington,Storage,16.06,1,0,4.1756,0.26
2017,Iowa,Envelopes,7.28,1,0,3.4944,0.48
2017,Iowa,Binders,5.4,3,0,2.592,0.48
2015,California,Paper,19.44,3,0,9.3312,0.48000000000000004
2014,California,Furnishings,39.88,2,0,11.1664,0.27999999999999997
2014,California,Furnishings,79.44,3,0,28.5984,0.36000000000000004
2017,Pennsylvania,Labels,20.664,7,0.2,6.9741,0.33749999999999997
2016,California,Paper,32.4,5,0,15.552,0.48
2017,Texas,Appliances,13.762,1,0.8,-24.7716,-1.7999999999999998
2017,Minnesota,Envelopes,15.28,2,0,7.4872,0.49
2015,Pennsylvania,Storage,44.688,7,0.2,3.3516,0.075
2015,Pennsylvania,Bookcases,301.47,3,0.5,-204.9996,-0.6799999999999999
2017,Louisiana,Labels,11.07,3,0,5.2029,0.47
2017,Louisiana,Tables,1504.52,4,0,346.0396,0.23
2017,Louisiana,Paper,25.92,4,0,12.4416,0.4799999999999999
2017,Texas,Binders,7.536,6,0.8,-13.188,-1.7500000000000002
2017,Texas,Binders,1.408,2,0.8,-2.3232,-1.6500000000000001
2017,Texas,Binders,4.144,4,0.8,-6.4232,-1.5499999999999998
2017,Texas,Storage,52.752,3,0.2,-12.5286,-0.23750000000000002
2017,California,Appliances,381.36,7,0,106.7808,0.27999999999999997
2014,California,Art,6.72,4,0,3.36,0.5
2017,California,Binders,15.192,3,0.2,5.5071,0.36250000000000004
2017,California,Paper,58.32,9,0,27.9936,0.48
2014,Arizona,Binders,946.764,6,0.7,-694.2936,-0.7333333333333333
2016,California,Furnishings,94.68,9,0,31.2444,0.32999999999999996
2016,California,Storage,23.67,3,0,0.9468,0.039999999999999994
2016,California,Phones,1091.168,4,0.2,68.198,0.0625
2016,California,Art,18.69,7,0,5.2332,0.27999999999999997
2016,California,Tables,568.728,3,0.2,28.4364,0.05
2016,California,Binders,7.312,1,0.2,2.5592,0.35000000000000003
2017,Ohio,Furnishings,147.568,2,0.2,-3.6892,-0.024999999999999998
2017,Florida,Paper,56.784,7,0.2,20.5842,0.3625
2017,Florida,Binders,5.607,3,0.7,-3.9249,-0.7
2017,Florida,Art,6.576,3,0.2,0.5754,0.08750000000000001
2014,California,Binders,14.304,6,0.2,4.6488,0.32499999999999996
2014,California,Bookcases,119.833,1,0.15,7.049,0.05882352941176471
2014,California,Art,5.56,2,0,2.224,0.4000000000000001
2014,California,Paper,32.4,5,0,15.552,0.48
2017,California,Art,9.84,3,0,2.8536,0.29000000000000004
2017,California,Art,2.78,1,0,0.7228,0.26
2016,New York,Binders,3.64,1,0.2,1.365,0.375
2016,New York,Phones,881.93,7,0,220.4825,0.25
2016,Iowa,Binders,115.84,8,0,54.4448,0.47
2017,California,Binders,107.648,2,0.2,33.64,0.3125
2017,Arkansas,Accessories,199.95,5,0,63.984,0.32
2017,Arkansas,Paper,12.96,2,0,6.2208,0.4799999999999999
2014,Missouri,Chairs,60.89,1,0,15.2225,0.25
2014,Missouri,Labels,14.94,3,0,6.8724,0.46
2014,Missouri,Binders,9.64,2,0,4.4344,0.45999999999999996
2014,Missouri,Furnishings,332.94,3,0,53.2704,0.16
2014,Missouri,Binders,51.9,3,0,24.393,0.47000000000000003
2014,Missouri,Storage,64.96,2,0,2.5984,0.04
2017,South Dakota,Supplies,25.5,3,0,6.63,0.26
2017,Washington,Chairs,215.976,3,0.2,-2.6997,-0.0125
2015,Michigan,Chairs,389.97,3,0,35.0973,0.08999999999999998
2015,Michigan,Appliances,269.91,5,0.1,53.982,0.19999999999999998
2017,Tennessee,Binders,11.673,3,0.7,-7.782,-0.6666666666666666
2017,Tennessee,Envelopes,64.848,7,0.2,24.318,0.375
2014,Nevada,Furnishings,14.56,2,0,5.5328,0.38
2015,New York,Chairs,102.582,1,0.1,6.8388,0.06666666666666667
2015,New York,Paper,20.04,3,0,9.6192,0.48
2017,New York,Binders,32.088,7,0.2,11.2308,0.35
2017,New York,Binders,4305.552,6,0.2,1453.1238,0.3375
2016,New York,Furnishings,10.02,3,0,4.4088,0.44000000000000006
2016,New York,Phones,631.96,4,0,303.3408,0.48
2017,Kentucky,Binders,1577.94,3,0,757.4112,0.48
2014,New Mexico,Art,255.85,7,0,112.574,0.44
2016,Florida,Storage,184.704,6,0.2,13.8528,0.075
2016,Florida,Accessories,47.92,2,0.2,11.98,0.25
2017,Pennsylvania,Labels,15.936,4,0.2,5.1792,0.325
2017,Pennsylvania,Binders,8.001,7,0.7,-5.6007,-0.7000000000000001
2017,Pennsylvania,Chairs,398.972,2,0.3,-28.498,-0.07142857142857144
2016,Washington,Bookcases,163.88,2,0,40.97,0.25
2017,Virginia,Appliances,67.9,5,0,20.37,0.3
2016,Florida,Paper,72.224,4,0.2,25.2784,0.35
2017,Colorado,Labels,11.696,2,0.2,3.9474,0.3375
2014,Wisconsin,Chairs,392.94,3,0,43.2234,0.11
2015,North Carolina,Furnishings,18.176,1,0.2,4.7712,0.26250000000000007
2017,Texas,Binders,6.888,3,0.8,-11.0208,-1.5999999999999999
2017,Texas,Tables,457.485,3,0.3,-84.9615,-0.18571428571428572
2017,Pennsylvania,Chairs,1079.316,6,0.3,-15.4188,-0.014285714285714285
2014,California,Paper,48.91,1,0,22.9877,0.47000000000000003
2014,Delaware,Art,9.84,3,0,2.8536,0.29000000000000004
2014,Delaware,Binders,34.5,3,0,15.525,0.45
2017,Texas,Binders,0.556,1,0.8,-0.9452,-1.7
2017,Maryland,Binders,43.8,6,0,20.586,0.47
2017,Ohio,Paper,13.872,3,0.2,5.0286,0.3625
2017,Ohio,Bookcases,115.96,4,0.5,-64.9376,-0.56
2015,Texas,Accessories,41.424,2,0.2,8.2848,0.2
2015,Texas,Phones,244.768,4,0.2,24.4768,0.1
2015,Texas,Art,74.352,3,0.2,6.5058,0.0875
2015,Texas,Binders,4.312,2,0.8,-6.8992000000000004,-1.6
2015,Texas,Chairs,56.686,1,0.3,-20.245,-0.35714285714285715
2015,Texas,Phones,97.968,2,0.2,6.123,0.0625
2015,Texas,Art,7.872,3,0.2,0.8856,0.1125
2015,Texas,Paper,15.552,3,0.2,5.4432,0.35000000000000003
2015,Texas,Binders,1.476,1,0.8,-2.2878,-1.5499999999999998
2015,New Mexico,Art,8.4,5,0,2.184,0.26
2014,California,Art,6.56,2,0,1.9024,0.29000000000000004
2014,California,Art,14.88,2,0,3.72,0.25
2014,California,Accessories,45.48,4,0,15.918,0.35000000000000003
2014,California,Art,25.44,6,0,9.9216,0.38999999999999996
2016,New York,Binders,146.688,8,0.2,45.84,0.31250000000000006
2017,Texas,Labels,4.928,2,0.2,1.7248000000000001,0.35000000000000003
2017,Texas,Art,63.488,4,0.2,4.7616,0.075
2015,Michigan,Storage,418.32,7,0,117.1296,0.27999999999999997
2015,Michigan,Appliances,123.858,2,0.1,46.7908,0.37777777777777777
2016,Pennsylvania,Phones,118.782,3,0.4,-27.7158,-0.23333333333333336
2016,Pennsylvania,Supplies,769.184,4,0.2,-163.4516,-0.21250000000000002
2017,Texas,Accessories,47.904,1,0.2,-2.994,-0.0625
2017,New York,Paper,13.36,2,0,6.4128,0.48
2017,New York,Chairs,163.764,2,0.1,25.4744,0.15555555555555553
2017,New York,Furnishings,183.92,4,0,31.2664,0.17
2016,Texas,Furnishings,11.376,3,0.6,-5.688,-0.5
2016,Texas,Furnishings,66.112,4,0.6,-84.2928,-1.2750000000000001
2017,California,Paper,211.04,8,0,97.0784,0.46
2017,California,Chairs,594.816,2,0.2,59.4816,0.09999999999999999
2017,California,Binders,72.96,3,0.2,23.712,0.325
2017,Washington,Furnishings,80.96,4,0,34.8128,0.43000000000000005
2017,Washington,Phones,455.712,2,0.2,34.1784,0.07500000000000001
2017,Washington,Art,25.98,1,0,7.2744,0.27999999999999997
2015,California,Appliances,45.28,4,0,15.3952,0.34
2015,New York,Envelopes,15.56,2,0,7.3132,0.47
2016,Oregon,Phones,859.2,3,0.2,75.18,0.08750000000000001
2017,Kentucky,Appliances,195.68,4,0,50.8768,0.26
2017,Kentucky,Fasteners,14.2,4,0,6.674,0.47000000000000003
2017,Florida,Bookcases,314.352,3,0.2,-15.7176,-0.05
2017,Florida,Labels,4.608,2,0.2,1.4976,0.325
2017,California,Fasteners,17.9,5,0,8.771,0.4900000000000001
2014,California,Binders,2.992,1,0.2,1.122,0.37500000000000006
2014,California,Binders,20.064,6,0.2,7.0224,0.35000000000000003
2014,California,Paper,146.73,3,0,68.9631,0.47000000000000003
2014,California,Labels,18.75,5,0,9,0.48
2014,California,Phones,117.576,3,0.2,11.7576,0.1
2016,California,Binders,51.184,7,0.2,19.194,0.375
2017,Ohio,Tables,455.97,5,0.4,-106.393,-0.2333333333333333
2017,Ohio,Binders,5.715,5,0.7,-4.7625,-0.8333333333333334
2017,Ohio,Phones,57.594,1,0.4,-11.5188,-0.2
2017,Ohio,Furnishings,30.144,2,0.2,8.2896,0.275
2017,Ohio,Chairs,899.43,5,0.3,-12.849,-0.014285714285714287
2016,California,Furnishings,842.72,8,0,202.2528,0.24
2016,California,Furnishings,41.96,2,0,10.9096,0.25999999999999995
2016,Washington,Binders,13.216,4,0.2,4.4604,0.3375
2016,Washington,Chairs,184.752,3,0.2,-20.7846,-0.1125
2017,Illinois,Chairs,520.464,2,0.3,-14.8704,-0.028571428571428567
2017,Illinois,Paper,11.424,3,0.2,3.7128,0.325
2015,Michigan,Paper,19.44,3,0,9.3312,0.48000000000000004
2015,Michigan,Art,3.64,2,0,1.0192,0.28
2015,Michigan,Paper,18.54,2,0,8.7138,0.4700000000000001
2016,New York,Binders,43.12,5,0.2,15.092,0.35000000000000003
2016,New York,Tables,313.722,3,0.4,-99.3453,-0.31666666666666665
2016,New York,Furnishings,45.98,1,0,7.8166,0.17
2016,New York,Storage,428.68,7,0,0,0
2017,Washington,Binders,30.576,6,0.2,10.3194,0.33749999999999997
2017,Washington,Fasteners,13.02,7,0,0.3906,0.030000000000000002
2017,Washington,Furnishings,22.14,3,0,6.4206,0.29
2017,Washington,Storage,359.32,4,0,7.1864,0.02
2014,Missouri,Paper,11.56,2,0,5.6644,0.48999999999999994
2014,New York,Binders,68.48,2,0.2,25.68,0.375
2014,New York,Storage,1676.88,6,0,83.844,0.049999999999999996
2016,New Jersey,Paper,37.94,2,0,18.2112,0.4800000000000001
2017,Maryland,Chairs,272.97,3,0,43.6752,0.15999999999999998
2015,Ohio,Furnishings,41.568,4,0.2,-4.1568,-0.09999999999999999
2015,Ohio,Chairs,317.058,3,0.3,-86.0586,-0.2714285714285714
2015,Ohio,Fasteners,8.04,5,0.2,2.9145,0.36250000000000004
2017,California,Phones,419.944,7,0.2,52.493,0.125
2016,Washington,Supplies,61.38,6,0,15.9588,0.26
2015,California,Accessories,50,2,0,10.5,0.21
2017,New Jersey,Accessories,31.8,3,0,13.674,0.43
2017,Wisconsin,Storage,32.56,2,0,8.4656,0.26
2016,Illinois,Envelopes,7.072,2,0.2,2.3868,0.3375
2014,Florida,Paper,45.528,3,0.2,15.9348,0.35
2014,Florida,Chairs,64.784,1,0.2,6.4784,0.09999999999999999
2014,Florida,Storage,424.272,2,0.2,-10.6068,-0.025
2014,Florida,Art,1.344,1,0.2,0.504,0.375
2014,Florida,Storage,83.92,5,0.2,-1.049,-0.012499999999999999
2017,New York,Paper,25.92,4,0,12.4416,0.4799999999999999
2017,Arizona,Furnishings,120.576,8,0.2,33.1584,0.275
2017,Vermont,Paper,79.92,4,0,37.5624,0.47
2017,Vermont,Paper,12.28,1,0,5.7716,0.47000000000000003
2017,Vermont,Appliances,542.94,3,0,152.0232,0.27999999999999997
2017,Vermont,Envelopes,2.04,1,0,0.9588,0.47
2015,Texas,Storage,228.92,5,0.2,14.3075,0.0625
2017,Illinois,Phones,7.992,1,0.2,2.5974,0.325
2015,Colorado,Chairs,582.336,8,0.2,-29.1168,-0.05
2014,New York,Phones,629.95,5,0,157.4875,0.25
2014,New York,Chairs,631.782,2,0.1,140.396,0.22222222222222218
2014,New York,Bookcases,801.568,2,0.2,-10.0196,-0.0125
2014,New York,Labels,75.18,6,0,35.3346,0.47
2014,New York,Appliances,30.98,1,0,8.0548,0.26
2014,New York,Phones,1349.91,9,0,661.4559,0.49
2016,Illinois,Art,14.112,6,0.2,1.2348,0.0875
2015,Virginia,Envelopes,31.12,4,0,14.6264,0.47
2014,Arizona,Furnishings,4.272,2,0.2,0.9612,0.225
2016,New York,Tables,209.148,2,0.4,-66.2302,-0.31666666666666665
2016,New York,Storage,1591.02,6,0,286.3836,0.18
2017,Pennsylvania,Fasteners,7.92,5,0.2,1.683,0.21250000000000002
2014,Illinois,Machines,574.91,2,0.3,156.047,0.27142857142857146
2014,Illinois,Paper,8.448,2,0.2,2.64,0.3125
2017,New York,Accessories,1071,9,0,171.36,0.16
2017,New York,Furnishings,12.07,1,0,3.9831,0.32999999999999996
2017,Pennsylvania,Binders,3.273,1,0.7,-2.5093,-0.7666666666666666
2017,Pennsylvania,Furnishings,87.92,5,0.2,15.386,0.175
2016,Arizona,Storage,104.696,1,0.2,6.5435,0.0625
2015,California,Chairs,2803.92,5,0.2,0,0
2016,Texas,Binders,6.816,2,0.8,-11.5872,-1.7
2015,Washington,Phones,249.584,2,0.2,15.599,0.0625
2015,Washington,Paper,17.94,3,0,8.7906,0.48999999999999994
2015,Washington,Furnishings,10.11,3,0,3.2352,0.32
2014,North Carolina,Paper,10.368,2,0.2,3.6288,0.35
2014,North Carolina,Paper,11.952,3,0.2,4.0338,0.3375
2017,Texas,Appliances,15.224,2,0.8,-38.8212,-2.55
2017,Texas,Appliances,21.984,6,0.8,-56.0592,-2.55
2014,California,Phones,604.752,6,0.2,60.4752,0.1
2014,California,Supplies,40.7,5,0,11.803,0.29
2014,California,Phones,302.376,3,0.2,37.797,0.125
2014,California,Accessories,45,3,0,4.95,0.11
2014,New York,Chairs,3785.292,6,0.1,420.588,0.11111111111111112
2016,Washington,Art,35.4,5,0,13.452,0.38
2014,New York,Furnishings,199.9,5,0,39.98,0.19999999999999998
2014,Texas,Chairs,1212.96,8,0.3,-69.312,-0.05714285714285714
2015,Texas,Phones,1099.96,5,0.2,82.497,0.075
2015,Texas,Tables,103.481,1,0.3,-16.2613,-0.15714285714285714
2015,Pennsylvania,Labels,5.904,2,0.2,1.9926,0.33749999999999997
2015,Arizona,Accessories,30.08,2,0.2,-5.264,-0.17500000000000002
2015,Arizona,Paper,36.288,7,0.2,12.7008,0.35000000000000003
2015,Arizona,Art,10.272,3,0.2,1.1556,0.11249999999999999
2015,Arizona,Accessories,252.8,4,0.2,-31.6,-0.125
2015,Pennsylvania,Binders,2.946,2,0.7,-2.0622,-0.6999999999999998
2017,California,Paper,12.96,2,0,6.2208,0.4799999999999999
2017,Pennsylvania,Phones,285.576,4,0.4,-57.1152,-0.19999999999999998
2014,Illinois,Supplies,22.24,2,0.2,2.502,0.1125
2014,New York,Paper,14.62,2,0,6.7252,0.46
2014,Ohio,Appliances,48.36,5,0.2,6.045,0.125
2017,Florida,Art,16.256,2,0.2,1.2192,0.075
2017,Florida,Phones,219.184,2,0.2,19.1786,0.0875
2015,Texas,Phones,95.84,4,0.2,34.742,0.36249999999999993
2015,Indiana,Labels,12.39,3,0,5.6994,0.45999999999999996
2016,Indiana,Paper,35.88,6,0,16.146,0.45
2017,Oklahoma,Furnishings,477.3,5,0,138.417,0.29
2016,Washington,Labels,12.32,4,0,5.9136,0.48
2014,California,Binders,8.608,2,0.2,3.0128,0.35
2017,Washington,Storage,136.26,9,0,5.4504,0.04
2015,California,Appliances,186.15,3,0,55.845,0.3
2015,California,Binders,81.792,6,0.2,26.5824,0.325
2015,California,Supplies,47.19,3,0,13.6851,0.29000000000000004
2015,California,Phones,36.784,2,0.2,-8.2764,-0.22500000000000003
2016,Tennessee,Machines,91.475,1,0.5,-1.8295,-0.02
2017,North Carolina,Accessories,27.192,3,0.2,0.3399,0.012499999999999999
2017,North Carolina,Binders,12.06,5,0.7,-10.05,-0.8333333333333334
2014,California,Art,144.6,3,0,41.934,0.29
